;Time;Close;RSI;MACD;Volatility;EMA20;EMA50;EMA100
7915;20171016 082500;13005.75;47.664488446257344;0.6426324786771147;0.5483542502602102;13007.194213262012;13005.538077367497;13003.258340336986
7916;20171016 082600;13007.0;53.98798750324028;0.5441755937208654;0.5538040725443859;13007.198033307703;13005.652166163347;13003.340955188358
7917;20171016 082700;13007.25;55.155037151841576;0.4874407847837574;0.5570165181666629;13007.225299063331;13005.765448756661;13003.43075849748
7918;20171016 082800;13008.0;58.55154330522059;0.4889969898376876;0.5718125702431125;13007.347432623064;13005.905234673464;13003.53750890878
7919;20171016 082900;13005.5;46.035319336633535;0.2330501602791628;0.5757113198192212;13007.175206083433;13005.938431547072;13003.584892699313
7920;20171016 083000;13007.5;54.4281148812258;0.18167421748330526;0.6093234253161319;13007.250771931067;13006.04875795507;13003.67481605774
7921;20171016 083100;13008.0;56.25960437173403;0.16747731862233195;0.663497402502784;13007.377918352344;13006.178967720647;13003.775184085905
7922;20171016 083200;13008.0;56.25960437173403;0.11765217473657685;0.7195214879780348;13007.485516741692;13006.299469180649;13003.87433940844
7923;20171016 083300;13010.25;63.84325971472019;0.2599836301706091;0.7150601901961803;13007.826908775456;13006.514218481258;13004.026932635736
7924;20171016 083400;13008.75;56.775955927923036;0.2510650611275196;0.728668645500093;13007.95201647014;13006.6494506039;13004.13750388378
7925;20171016 083500;13009.0;57.618035673042556;0.263028289853537;0.7449476900904904;13008.092738094563;13006.787649414182;13004.253935217495
7926;20171016 083600;13008.0;53.15702591556666;0.23026433374980115;0.7711544503071236;13008.106222441918;13006.872008896491;13004.347484219976
7927;20171016 083700;13008.5;55.031741880830566;0.2567730660812231;0.7729710710819389;13008.158602764386;13006.974202020368;13004.447532196918
7928;20171016 083800;13010.25;60.92602908808961;0.4077383916137478;0.7253820670708918;13008.383819424804;13007.15328712909;13004.584126391512
7929;20171016 083900;13009.25;56.3784041275402;0.4274930402461905;0.7207499701564472;13008.47003223739;13007.278463539003;13004.691240749717
7930;20171016 084000;13009.0;55.267751480169274;0.39951075789394963;0.7390685097815697;13008.509347084218;13007.388927148531;13004.792058316538
7931;20171016 084100;13009.5;57.088515633045965;0.4849442274917237;0.7566760346007458;13008.596256132016;13007.514666694933;13004.90387960629
7932;20171016 084200;13010.0;58.89053507733214;0.5565485051811265;0.7244735181171488;13008.74854314657;13007.658151148707;13005.03036062384
7933;20171016 084300;13009.0;54.00579996725495;0.5163292489396554;0.7184517033087648;13008.783649691744;13007.750657021214;13005.134535086583
7934;20171016 084400;13008.5;51.696851199809615;0.44731377732568944;0.7625511885937282;13008.79011025564;13007.8122573022;13005.221322238072
7935;20171016 084500;13007.25;46.36047473997597;0.2340675540999655;0.8386763772220601;13008.665749635271;13007.811684184113;13005.283962697082
7936;20171016 084600;13008.5;51.726757167101475;0.1916351579784532;0.8739674453189816;13008.67228050256;13007.866289202766;13005.374763906637
7937;20171016 084700;13007.75;48.58599103028534;0.08003750252828468;0.8923163070504666;13008.591883113166;13007.889341083428;13005.445816467009
7938;20171016 084800;13008.0;49.682723995995296;0.011009071613443666;0.8923163070504666;13008.535513292865;13007.91669085009;13005.52196210118
7939;20171016 084900;13008.0;49.682723995995296;-0.06445664329839929;1.1378571569886935;13008.521706271606;13007.93376399635;13005.595825120934
7940;20171016 085000;13009.5;56.1862707409982;-0.026041612693006755;1.1702005680093346;13008.644632498661;13008.01972923082;13005.70257715737
7941;20171016 085100;13007.75;48.336766755518816;-0.12424738943082048;1.152302403831355;13008.555709979082;13008.021423721291;13005.767913146317
7942;20171016 085200;13008.25;50.4660414003297;-0.14499141339183552;1.164964745021435;13008.530314167449;13008.04572763112;13005.845730243766
7943;20171016 085300;13008.75;52.57116333366697;-0.16186417130302289;1.27775312999988;13008.528920080857;13008.08868628959;13005.930357838542
7944;20171016 085400;13010.75;59.91039606618047;0.002922005858636112;1.0987754032626196;13008.77020689751;13008.223731801543;13006.062985740713
7945;20171016 085500;13009.75;55.30245137558984;0.07126126966068114;1.06954769279747;13008.874678799733;13008.314265724774;13006.17163580745
7946;20171016 085600;13008.5;50.11377177387442;0.027014287383281044;1.0885560159959713;13008.846433953466;13008.339957582886;13006.248733232022
7947;20171016 085700;13007.75;47.24930474534336;-0.01462006161636964;1.0548639347977742;13008.730853398767;13008.32909409876;13006.31177683001
7948;20171016 085800;13007.25;45.38674917634352;-0.13242456870102615;1.059528057476075;13008.545186648069;13008.302116817318;13006.36212148965
7949;20171016 085900;13005.75;40.25946117632;-0.32885939719199087;0.8831121795110863;13008.226906453256;13008.205101831716;13006.377892354687
7950;20171016 090000;13005.0;37.95092999232991;-0.557769963021201;0.733002271104963;13007.860071237574;13008.082479590648;13006.378499440207
7951;20171016 090100;13007.25;47.64925232336356;-0.5309204502391367;0.740400045875578;13007.768494394692;13008.068241493223;13006.430621980346
7952;20171016 090200;13009.5;55.191583788027195;-0.32465258023512433;0.7581052096102917;13007.925960841489;13008.153535140635;13006.534789427225
7953;20171016 090300;13009.25;54.2562329559529;-0.15055658699930063;0.7525416446779969;13008.055779233438;13008.22261199071;13006.628844537048
7954;20171016 090400;13009.25;54.2562329559529;-0.025403923678823048;0.7409346790679986;13008.180672817958;13008.281309877604;13006.721037169444
7955;20171016 090500;13008.0;49.40133876169825;-0.03856767558136198;0.7504475631359414;13008.174624156334;13008.281016211635;13006.789750850216
7956;20171016 090600;13008.5;51.27930708846867;-0.04589458533155266;0.7504475631359413;13008.20561233192;13008.301875918542;13006.86235617369
7957;20171016 090700;13009.5;54.885739204690104;0.044279128225753084;0.7369529143946967;13008.354923319237;13008.361133283994;13006.95952398877
7958;20171016 090800;13010.0;56.6149927230471;0.1788219316968025;0.7114791968659786;13008.541352684619;13008.434606647492;13007.064668678811
7959;20171016 090900;13008.75;51.318996466216355;0.17706285026361002;0.712280228677979;13008.572382130931;13008.445441000842;13007.14142926038
7960;20171016 091000;13010.25;56.569241332418386;0.3280887913169863;0.6930300875626987;13008.743313534735;13008.519276047255;13007.245598020652
7961;20171016 091100;13010.75;58.188008253582204;0.513193557588238;0.6594983862511842;13008.979059625097;13008.611357458207;13007.356055463146
7962;20171016 091200;13010.75;58.18800825358221;0.6758722045142349;0.6312316308460695;13009.18491485791;13008.707497900547;13007.461226509267
7963;20171016 091300;13011.0;59.07259511433441;0.7673539294719376;0.6019436139888278;13009.391254929791;13008.81427409128;13007.569265455462
7964;20171016 091400;13010.75;57.75668397742953;0.7740835554941441;0.6019436139888278;13009.520659222191;13008.917797152786;13007.670214521533
7965;20171016 091500;13012.75;64.55853148529175;0.924474097590064;0.5355805960128117;13009.872848580419;13009.111031993145;13007.818065917474
7966;20171016 091600;13011.75;59.40782033896086;0.9482166587495158;0.5106626325224626;13010.099977424241;13009.24366718957;13007.939313682431
7967;20171016 091700;13012.25;61.07984545219966;1.031922374973874;0.48992051120498775;13010.371691119586;13009.3922428623;13008.065737151439
7968;20171016 091800;13011.0;54.98238881132382;0.9922123145734076;0.49901606988940117;13010.487321427663;13009.473700322855;13008.159481249642
7969;20171016 091900;13010.75;53.825077666401604;0.8956186536397581;0.5556006841495583;13010.58672692401;13009.555965572406;13008.25184199454
7970;20171016 092000;13011.75;57.66377066466396;0.8675584515440278;0.6947886315683138;13010.797939296772;13009.668084366333;13008.3590766737
7971;20171016 092100;13011.75;57.66377066466396;0.852697496442488;0.7686400338913626;13010.955561385206;13009.772738317975;13008.46496267394
7972;20171016 092200;13011.75;57.66377066466396;0.7865088765211112;0.7603726739377249;13011.064697025919;13009.873288193081;13008.566427581469
7973;20171016 092300;13011.25;54.81784706973048;0.6461421911335492;0.7758738286730659;13011.112100323991;13009.933412945073;13008.652883172534
7974;20171016 092400;13011.0;53.39876949941362;0.4885952719268971;0.8003792168332424;13011.127460073969;13009.989046009176;13008.730351936416
7975;20171016 092500;13011.5;55.85988663406953;0.4136676839189022;0.9228542118579867;13011.215012009545;13010.063639241062;13008.816187655468
7976;20171016 092600;13012.0;58.23524697205987;0.41979918165816343;1.0499751756336733;13011.341844713159;13010.164119171817;13008.91022464741
7977;20171016 092700;13012.0;58.23524697205987;0.36596384666518134;1.1122182796222786;13011.44172041377;13010.257590686288;13009.001624740631
7978;20171016 092800;13011.0;51.772798945939705;0.25148196974987513;1.167704767806878;13011.41452950083;13010.291306817287;13009.06908861059
7979;20171016 092900;13011.25;53.171879001497146;0.1481803283750196;1.5986543311328338;13011.436054269288;13010.341174735724;13009.140167057387
7980;20171016 093000;13015.0;68.11433368117468;0.4138076416311378;1.0189462037419927;13011.846146737189;13010.560690087777;13009.296491917108
7981;20171016 093100;13014.75;66.5888411122603;0.6078240747265227;0.8435700841609935;13012.182214982355;13010.757191032826;13009.442446399782
7982;20171016 093200;13014.0;62.095806212344314;0.6672744742591021;0.7970271794179657;13012.403689883135;13010.908904226651;13009.568334869306
7983;20171016 093300;13013.75;60.627319136282864;0.6650038241532457;0.7729710710819389;13012.572823563469;13011.04946600215;13009.68600522272
